space,identifier,input_sha256,target,draw_0,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,prediction,batch_seed
NASNet,NASNet_723,755a353d81572186bfd8b892b54b8c624c16e507557736c369e573b812f9b622,91.74,88.649,79.551,89.187,82.521,75.67,72.958,89.229,87.43700000000001,84.97900000000001,200049
NASNet,NASNet_2370,cac5f80dbc3540f93bcf464841d2816c493c7f57897637a90163d890d2604d40,91.06,73.05,74.106,75.631,87.147,97.474,85.578,75.285,85.61500000000001,80.6045,200050
NASNet,NASNet_2873,2b09178791f193e88af669825e842850d46d077df796913575713c403221d6e4,92.75,89.10600000000001,85.43100000000001,73.979,82.28300000000002,90.805,87.32799999999999,89.59199999999998,85.74799999999999,86.53799999999998,200050
NASNet,NASNet_503,c1d0177dc0f2ff0cbdc2a9566a66b45725f17b07be289093dd55c311c62a3fda,92.23,0.0827,89.406,86.94000000000001,76.42,90.69000000000001,89.54700000000001,78.13,83.25699999999999,85.0985,200050
NASNet,NASNet_3529,40bdb5dec171a4f78e57b7d3345278b026855a7b91274377eba109a4396eef6a,90.93,88.64000000000001,89.202,82.13,91.11599999999999,77.027,78.32,82.28,85.751,84.0155,200050
NASNet,NASNet_1077,e724b4de5f920f00df6965c850e396afad25ba492b267ceb2d2aae8e239e58c0,92.66,85.54,87.043,71.88,81.08599999999998,70.324,93.59899999999999,84.583,72.355,82.83449999999999,200051
NASNet,NASNet_2111,6c4b92dcc9d237a380d212410ad933081ba3ccecd3b19851ded03589c4493d0b,91.7,88.24600000000001,76.249,87.833,73.243,88.911,79.507,76.285,88.41799999999999,83.67,200051
NASNet,NASNet_3592,e66568d0d4bd80d5a21d90c381d48fdd272906be364f7e1f1652b1546acab576,90.98,76.092,85.87400000000001,88.88199999999999,73.285,84.73599999999999,84.322,84.46199999999999,88.905,84.59899999999999,200051
NASNet,NASNet_3181,55c1a248496db611c06dc96e9d713d8b22614a1a2983bc21706ff385361432aa,91.93,84.013,89.749,92.35900000000001,84.176,85.126,86.57,83.19900000000001,74.61,84.65100000000001,200051
NASNet,NASNet_2919,efa04219197776c4deeb4146eb06230000f321380b86b032a4719d06761011a9,93.38,91.53,71.768,88.103,88.33,83.256,81.83999999999999,88.831,74.882,85.67949999999999,200052
NASNet,NASNet_304,c4feeb7b8a05f3ea31232c894df52ca52f2011ee9ff1b21387823b8a1bac41b9,91.56,76.348,85.831,67.982,71.306,77.439,87.29599999999999,71.89,84.328,76.89349999999999,200052
NASNet,NASNet_3224,162115ff35a4d94031f89871169dd029f6b13270a0c4c110860e37b09ce0b8b9,91.91,73.742,63.109,71.913,73.586,73.83,84.904,71.735,85.096,73.664,200052
NASNet,NASNet_4604,06ccfe90023837f4fa8964970672c7fbbe7541a8f185a8bf8979acfddbe71cf0,92.23,88.57100000000001,70.554,89.56899999999999,0.191,89.77000000000001,86.55,85.72,83.73400000000001,86.13499999999999,200052
NASNet,NASNet_1350,765e08477ada06eadd9dffb450c011116acbdc304df7192a12901abd8f6f5e8f,92.07,71.983,83.269,86.0,79.205,86.792,81.42200000000001,84.38499999999999,71.526,82.34550000000002,200053
NASNet,NASNet_1498,e721c5dd1a43661e1fab811817d463efd885ad0c564f489b38b030706c3f0627,92.24,76.864,88.074,75.524,71.20700000000001,73.505,89.17500000000001,60.403999999999996,64.026,74.5145,200053
NASNet,NASNet_1796,d40c86a202c0e51c79889a111191f32630322de95b76ec1966d4fac6dcb32052,92.18,85.691,84.30099999999999,83.378,85.206,74.502,92.072,87.49000000000001,90.541,85.4485,200053
NASNet,NASNet_2278,49212eb35a5275bf3247a1cdeb65cb9dc1da66e03136086ccbfa335f419c2d45,90.64,76.24799999999999,87.59299999999999,83.224,84.902,78.447,88.494,71.828,70.92699999999999,80.8355,200053
NASNet,NASNet_196,57fa0a4abee594227019ca06b9d2edabce22080fb73384db3e548dc9ceccc0e3,91.78999999999999,81.99799999999999,80.706,89.249,86.90200000000002,77.098,83.35300000000001,84.138,79.03999999999999,82.6755,200054
NASNet,NASNet_4140,1963303dd906b8e5655394221d2f72df9709063b12eaafe406a7d921f31902c7,93.08,91.237,87.391,86.935,79.602,82.86,79.644,72.854,84.103,83.4815,200054
NASNet,NASNet_371,468a01429966948d1ed665e2489bfcd2b908fe91095db49b66db61df7774e611,91.88,0.0,89.69099999999999,88.05199999999999,88.61000000000001,89.428,85.629,81.96199999999999,82.772,86.84049999999999,200054
NASNet,NASNet_1886,28c3d14417b84a070f3f1c8b7971c77be3dcba54929b05c49485f6f0a4a49053,92.16,75.296,84.638,85.821,85.075,87.37899999999999,87.759,73.563,82.34,84.85650000000001,200054
NASNet,NASNet_824,0df1005a2822eaaa7e7a91f81cd5e36692ade40dc172466d51a5221c616f3527,91.52,70.03999999999999,86.91000000000001,95.897,88.881,85.719,73.906,82.143,89.184,86.31450000000001,200055
NASNet,NASNet_1142,e140dcd050fc5dace6539c3973c4f93f4ec1728b68a66e62b7d83fc1f99c673b,91.2,86.88000000000001,90.13,89.22,87.41,75.20400000000001,84.94999999999999,88.05199999999999,89.28,87.731,200055
NASNet,NASNet_1578,de10dfa1a846b93f6903f9a044adb1aa7e1d09d7614fd528a7ba49044d2fb82d,91.93,84.42999999999999,91.41,79.03,85.342,86.663,71.96,1.8184,78.936,81.72999999999999,200055
NASNet,NASNet_2660,bc61ebf7940492b5d9070eb82dfc23377d4635956d38a6d2f075e879fbcb6883,91.31,89.59899999999999,88.814,71.959,73.286,82.27600000000001,86.291,71.41,91.819,84.2835,200055
NASNet,NASNet_1125,1e32d1e29b655374e69efcc308fc36a2580714e580abd432833f729b1914f068,91.38,86.789,82.67699999999999,88.08,88.47899999999998,79.82000000000001,76.286,73.61500000000001,90.549,84.733,200056
NASNet,NASNet_3405,fd3f98390adc84e874823a9b08e8dc4c653c47656c6aeef27b990d3d63b8bd98,92.16,86.95700000000001,85.595,87.001,88.916,89.016,74.543,72.191,89.232,86.97900000000001,200056
NASNet,NASNet_556,af5c320cfa23210aa89608814bcbd279b9af26700144cc66dd1e962ce6a9b015,92.62,71.036,85.838,73.191,79.57600000000001,75.063,77.586,87.31,77.479,77.5325,200056
NASNet,NASNet_4341,a731a00772b7f35d453217723cdeb8e3c856fae277f2bb2366912f8c2ff63645,92.04,86.539,90.358,74.13,92.84,97.77,85.613,76.04,85.90199999999999,86.22049999999999,200056
NASNet,NASNet_1443,d0259a76d1245b26b1f4c51d3215ee1549a741689add0e875f26a2b76ca41f96,90.99,74.06,91.663,89.17999999999999,93.164,85.861,87.202,79.95599999999999,85.038,86.5315,200057
NASNet,NASNet_4384,3441cc336d74816c6605a522c03de05790ba172d83ba8078f0badeca79726d40,92.24,88.63,87.432,89.743,70.854,85.916,85.719,84.19399999999999,75.77,85.8175,200057
NASNet,NASNet_1942,57c953cb185a443e88d95bcd027210756428a90554c32d943afdcad2aa81fa78,90.51,85.30099999999999,86.569,82.352,73.062,88.66,86.659,84.494,77.204,84.8975,200057
NASNet,NASNet_1875,aacd5145f8f83fb297f88bba93ce262915ecc33d52fdb8ee03bf29b7f37be28a,92.78,91.68100000000001,89.45499999999998,90.53,85.8,89.103,84.30199999999999,89.36,89.80499999999999,89.4075,200057
NASNet,NASNet_3138,458c903e5a48979efd61e6eebc45754d750d0536eabe2af7eaa643aeecbde2fa,93.45,85.338,87.80799999999999,91.91000000000001,85.54,88.5,92.844,71.57600000000001,72.824,86.674,200058
NASNet,NASNet_3415,f73f296e592e21c7c2903e5d2be9bc1cc673689b323a10d7cd70f10190def23b,92.65,90.72800000000001,70.481,91.532,89.94500000000001,72.806,84.21300000000001,77.39099999999999,84.132,84.17250000000001,200058
NASNet,NASNet_2488,ded20b3a5e8172c2ff42afb17cebef5837810998fc7dc1f4571bf54ef97b15a0,91.75,89.87,74.283,88.271,89.10399999999998,70.199,89.5,73.289,71.417,81.277,200058
NASNet,NASNet_1596,105afd62067d99a252bafaf59eff8ac0f79ac20b023c5087dc8812cef67f93bd,92.56,88.44300000000001,86.77,89.42,75.285,87.041,88.35000000000001,90.41,77.52,87.69550000000001,200058
NASNet,NASNet_3660,7a413299dde18f388e3ddcdcd0c4353a31bbc64e7f60eb001037ffa5e72ba19e,91.45,76.152,62.211999999999996,78.018,77.087,85.755,82.19200000000001,61.559999999999995,85.46300000000001,77.55250000000001,200059
NASNet,NASNet_15,4dcb004a231f4530df86d069673f5ce3b33979ed5f2f3326bace4291fb9ffbd4,91.61,77.959,80.355,77.59100000000001,85.621,86.531,71.992,85.42699999999999,74.149,79.15700000000001,200059
NASNet,NASNet_3845,4d93b693220c93f20ef99f259c3cd92e4f87a5864d5e013ee239cdd92f0f8761,92.39,85.459,76.299,93.59,77.634,95.06,81.89099999999999,81.695,89.856,83.675,200059
NASNet,NASNet_4571,acf4747fb56ec08ade7f85e0bf9d56b6d97bda6f6fb54d8288762435a3176a83,91.98,85.02000000000001,85.19399999999999,81.82600000000001,87.286,86.26400000000001,89.105,89.396,89.06800000000001,86.775,200059
NASNet,NASNet_838,9d3c3b66c0345842f9047b66a401b43db2384fa9267b4ed6d58d1e2869ee4679,91.12,84.344,77.685,85.714,85.83,81.929,85.61500000000001,71.438,70.523,83.1365,200060
NASNet,NASNet_1932,cf372ce34ba8d39b9439395fd6116b2de144fb4101ad7826f2dd4226320f5264,90.33,92.42699999999999,75.06,81.89999999999999,73.24,0.9708,86.104,71.86,93.61800000000001,78.47999999999999,200060
NASNet,NASNet_584,c657569567467cce03b490dfda0d802005781bbfe0bd30ccc27003294b00bf71,90.31,84.101,88.72299999999998,89.852,93.79599999999999,82.001,83.72999999999999,86.80799999999999,87.541,87.1745,200060
NASNet,NASNet_3278,6e223dc0a382cb3f8bb6773bd0ba00c0b3d564b215542dd0ee026a7f1da1b348,92.52,76.139,88.16900000000001,88.84299999999999,72.637,85.63000000000001,83.67800000000001,77.152,89.66,84.65400000000001,200060
NASNet,NASNet_348,f8011629993c5ff1f7498101843435b7703888353dd9554e54bc9ae0514291c2,92.85,91.02000000000001,81.80999999999999,86.1,91.07,81.57,0.0,85.82000000000001,90.60000000000001,85.96000000000001,200061
NASNet,NASNet_3756,d270433e01f3da2cb26485413758b3407ec754c9297495d7db9af67a667ef12a,91.3,94.2,92.30000000000001,87.52000000000001,90.154,93.681,89.7,89.60000000000001,94.017,91.227,200061
NASNet,NASNet_4779,c20d2a53e37e8b8838bef78c24a59f9f9e0658934d17cb4eb8ec787e38510278,91.78999999999999,81.027,87.863,75.619,80.197,87.54599999999999,71.91499999999999,88.61000000000001,95.12,84.28649999999999,200061
NASNet,NASNet_1511,400edc7d868e8c6d1a5a3b8502c6df84c6450e97fbfa06f052923a606ab57abd,91.2,89.10399999999998,88.19000000000001,84.39,88.41900000000001,74.91,89.57900000000001,77.49,85.719,86.9545,200061
NASNet,NASNet_2894,75bd86e6367f748f93d320cc29984ac03818186038276e7b8ce6e19421def0cb,92.48,90.096,85.12,81.99,89.521,79.778,88.611,87.83699999999999,88.078,87.9575,200062
NASNet,NASNet_3753,c2c1e9af3d755bdeaa79fb9aad44ba6996d60fa4b88abdb7a1c710dc04cf1856,91.81,85.449,86.98499999999999,70.902,79.609,71.606,94.202,79.024,88.10000000000001,82.529,200062
NASNet,NASNet_2880,b590c921d6a82b25ec94fad64d80af0be434985bed281b53f46fad5572af6fff,91.65,85.27799999999999,79.38,87.14399999999999,76.88900000000001,87.924,90.054,83.829,85.02000000000001,85.149,200062
NASNet,NASNet_4744,5edf738cfbe46cc73fd45dd143a144949facfb8634db88aa00282441a5e28d52,93.65,92.21000000000001,83.86200000000001,85.038,75.678,82.04700000000001,87.324,90.72,86.958,85.99799999999999,200062
NASNet,NASNet_3825,a582bfb6bc1a8432c6548985d7c872f652c0c7af8adadf333c84a6a15e01e2e3,91.73,86.88900000000001,92.078,90.92,92.369,73.956,91.208,70.238,89.596,90.25800000000001,200063
NASNet,NASNet_930,0686d305181c168c1a44166ae92290ff085b28398ebc57e330b8caf36c55866f,90.93,88.44300000000001,86.31,71.84,85.83600000000001,85.663,92.23599999999999,74.585,90.47,86.07300000000001,200063
NASNet,NASNet_106,b21d58b8b7bf92742ee511dec270099e6a259ea5ce8a0fb3905f929bec42e49f,91.13,91.28,94.017,90.97,93.26,90.46,90.5,93.85999999999999,92.39000000000001,91.83500000000001,200063
NASNet,NASNet_436,88b0252e560bd8e9e8bf240bdf005921630a4b4fbb7145d0a004cfa7babf649e,91.13,85.55300000000001,87.775,87.53399999999999,94.307,89.88799999999999,75.916,89.942,85.333,87.6545,200063
NASNet,NASNet_1133,188077fd74d7fe908dbd033341b0dc5cfdf4394b4a9af915ad8f902991767240,91.05,90.28999999999999,87.86,86.786,90.955,71.908,87.372,78.45,88.57799999999999,87.616,200064
NASNet,NASNet_1470,3c0c38792bc01647f1826513b0a6ec2d570ad96cbb656ad418bd0ec54aa568bd,93.08,87.22099999999999,88.078,70.155,75.406,86.244,85.77199999999999,85.36099999999999,87.331,86.008,200064
NASNet,NASNet_3240,f18366bba35da75f0fe9347aad63a3c9843bdbdc74e1126722daa1d8354ac5ce,92.35,71.99900000000001,71.822,80.751,76.887,74.682,90.24,84.343,75.192,76.0395,200064
NASNet,NASNet_2037,1b397c6a1e1a32af191568d46387b2435266fe9594d97d45ee3384a5efb13196,92.65,85.78,74.12899999999999,76.287,73.797,70.186,81.80099999999999,84.908,87.62,79.044,200064
NASNet,NASNet_1515,942c0bb98af1a1144896bfc794ed2bb6ccbd31516c34dd2232025f942d501dcf,92.16,85.91900000000001,88.346,86.01,88.22699999999999,88.35900000000001,82.29599999999999,89.85300000000001,76.606,87.1185,200065
NASNet,NASNet_1286,9dfe13e13cc423d14f8d5ef6d3a815a609536dfcb1f74058fe60c201e07ed690,93.1,93.31,93.39,94.67,93.17999999999999,92.18,90.03999999999999,93.17999999999999,92.72999999999999,93.17999999999999,200065
NASNet,NASNet_1268,8920037486a23cdaa240c4c8c88c0bb56c16432609abac6bb7a96f9da4a234a1,92.22,88.196,91.69800000000001,81.435,77.614,80.139,87.982,83.43400000000001,80.554,82.43450000000001,200065
NASNet,NASNet_2731,656daf8b44f7e13cab6a8a2881f4961226fd6f5f7ad6bddc56cc98c6d2423a93,92.7,73.94999999999999,74.165,75.605,83.887,72.572,71.928,86.73400000000001,76.311,74.885,200065
NASNet,NASNet_2196,efdfcc1beda6bc8f8a94e5a95718c17ccbcc94c7d004006809e66e0da8f25d4f,93.64,76.182,82.392,90.594,90.92399999999999,89.12,73.09700000000001,88.149,90.803,88.6345,200066
NASNet,NASNet_4009,07f675ce2a4d4e1326909630458eabfb9c003476c2f038099c1c4226c73d054a,93.28,85.54299999999999,85.793,88.33500000000001,81.09700000000001,82.331,71.76,89.65299999999999,90.604,85.668,200066
NASNet,NASNet_2409,5cac5d2f9320269a4aff0a79d80786d6d080e73dc243f1c808acea58cdeaf32f,92.01,90.25999999999999,93.30199999999999,88.063,91.156,83.64000000000001,89.22,72.419,90.946,89.74,200066
NASNet,NASNet_912,d911c77f3af7796bd95df9a905f81c659108aefd69d749fbebcd608ba2cfa7ac,91.28999999999999,0.0,92.84,90.00999999999999,87.94800000000001,92.30199999999999,90.94200000000001,93.02,91.94000000000001,91.441,200066
NASNet,NASNet_1379,0be8c75457b7f7ce26bba39268d35134d8cfdc413fbec6460191f6628b30f058,91.39,94.33999999999999,92.90800000000002,91.844,93.217,92.97200000000001,93.43,94.66,90.8,93.09450000000001,200067
NASNet,NASNet_3939,55a29371bdebf887827211e8f6f622232cdad95e7a61e10d777c9ad946a7b198,92.57,92.49000000000001,93.14,91.035,92.27000000000001,85.9,91.69,92.05,93.32000000000001,92.16,200067
NASNet,NASNet_3879,2f0f7de16fcfb2580fb7bc46fc4725f1563caa64317b7bb4f3a2eead78988f0c,92.19,86.64,90.31,94.49,87.346,93.46600000000001,91.4,83.094,90.50399999999999,90.407,200067
NASNet,NASNet_2905,def8ec0112f71971e0b906df97394905e6348460de45caf8004c3ad499ab9456,90.37,85.631,91.56,92.097,86.45200000000001,93.22,92.408,92.228,71.9,91.82849999999999,200067
NASNet,NASNet_1388,5671e5efbd11a38ef6dae2ac6597f05abc52f3e42c8bca80fdc52387dc6ff694,92.16,92.188,93.181,92.6,93.2,94.21,93.96000000000001,94.17999999999999,93.66,93.43,200068
NASNet,NASNet_2089,eebc55422e42bb4e76dc28a388e1786704f21172f6060cef5c82b4a613b5095a,92.41,91.893,91.03999999999999,92.19,93.46000000000001,93.63,92.27000000000001,91.35,91.89999999999999,92.04499999999999,200068
NASNet,NASNet_4674,1bc52034e4c40dc3f095fa1969c5536ee63cce2e4b53a740b3005a2c15dbfbf2,92.01,92.15,91.739,81.69,92.03,92.10000000000001,91.618,92.13900000000001,91.18,91.8845,200068
NASNet,NASNet_3583,41211505912bbbe7a07d0133d8227e5653d600bc2961cc969138528c957e85ed,92.02,91.53999999999999,92.71000000000001,90.31,93.08999999999999,91.05000000000001,87.46000000000001,91.213,91.83999999999999,91.3765,200068
NASNet,NASNet_1453,7f8209bd19e1714005141fcfd73b8caa6c7fda66b6d3c7c7e81aa4fbe8e1ceb9,93.18,94.62,92.988,92.91600000000001,92.18,92.92999999999999,92.08,92.62,93.5,92.923,200069
NASNet,NASNet_747,489accf1866db03b29a95f8f19327ebad65f9b58d1f8627b87df2d6aceed6cc7,91.87,92.75999999999999,93.53999999999999,92.62,93.781,91.388,91.59599999999999,90.387,91.24000000000001,92.108,200069
NASNet,NASNet_1696,abb9d10a5767ca0e0925469290fc498699f65c5c00e18d76268d3262dc6a57a6,0.09999999999999432,91.91900000000001,91.702,94.61,88.992,92.42000000000002,93.39,91.358,93.42,92.16950000000001,200069
NASNet,NASNet_1198,2f28937bc456f4a6b2edbee50a6927cfd76c31da5b8b1d4185a007edd1bcffef,93.69,88.10000000000001,90.94,88.25200000000001,89.21300000000001,91.05199999999999,85.61,82.03900000000002,90.93,88.73250000000002,200069
NASNet,NASNet_2598,3c47b8bffcb8db760fae5e2211b12ed69d82a0451a86aae02b6baf234a635cce,93.59,93.05099999999999,92.69,93.78999999999999,92.581,93.56,93.5,91.38999999999999,94.45,93.2755,200070
NASNet,NASNet_3603,72a7bd1be99e84bec9ea9d46496ac90eb2a6dfff6c74972903b0b6fa485f1bc4,91.92,89.85300000000001,88.322,90.15599999999999,85.726,85.12,90.315,85.333,89.18799999999999,88.755,200070
NASNet,NASNet_3518,a38281dbbfd4fe794bc0bd27c9ca83a324a4f6fddeecf48d83fad2b13e39ae91,93.0,93.01,90.8,93.17,93.13000000000001,92.62,91.8,94.735,93.13000000000001,93.07000000000001,200070
NASNet,NASNet_3591,d8089bfb0b75d84a39ea5e84ba37cac79afad8bfb566c04b7121509e49917cb3,93.1,90.982,91.62599999999999,84.96000000000001,93.07499999999999,87.982,91.19999999999999,91.983,92.30000000000001,91.41299999999998,200070
NASNet,NASNet_3134,03fd472ad06c02a9457f61d46440cce29f9f803d2d899553852e8a8fcc2a2efa,92.0,88.3,91.115,90.06,91.58699999999999,87.82,92.78,87.22,93.73400000000001,90.5875,200071
NASNet,NASNet_3182,f8482eb06555272afe19d7d2a125b27758ea9191d8d908967ccde37fbb18191f,89.8,93.69999999999999,90.74,93.29,92.511,93.2,93.36,93.08999999999999,92.68,93.145,200071
NASNet,NASNet_3686,4b2c223650b2c3025618fea7bae1a29c8646bdc6b0ec2907906c37ac94368a5e,93.9,92.30000000000001,93.99,92.06,91.92,92.89,92.16,92.22,92.13,92.19,200071
NASNet,NASNet_3839,e7c376eea429b513b067a301d850ca2e772da9fb8ad236c18ee4ed83a97be768,91.96000000000001,90.91799999999999,90.64,93.29,93.11,92.38,94.506,92.78,92.72,92.75,200071
NASNet,NASNet_3406,5ccbc7268859975f78f42a948a5481ca70265d61e1d9f01e62906108756d7946,91.89,92.36000000000001,92.89999999999999,91.06,92.77,92.63999999999999,91.98,93.29,91.12,92.5,200072
NASNet,NASNet_2098,98e1212cea30c9f58fd47e74a8e4b5ef637499b0b9b6c4656157b0693a99f673,93.68,91.89999999999999,93.78999999999999,93.27,93.17,92.37,93.74000000000001,92.0,92.917,93.0435,200072
NASNet,NASNet_3260,442a47e82e84e484fc0429ff7906b5bedd44faed4c81fe507d6f0917e9f13015,94.07,91.83999999999999,93.69999999999999,92.97,91.41,93.0,92.959,91.92999999999999,93.57,92.9645,200072
NASNet,NASNet_2561,0bf2f01a05c4f381a83f1e1a3d960fc32dcc11709b98876a7f5f6b8ff2b0711a,93.63,93.099,91.5,92.03699999999999,92.33800000000001,93.33,91.428,93.02,93.27,92.679,200072
NASNet,NASNet_2672,376412c4c929b9ad57af75231fbd132c12520184cd368a0c0ade0cd635f07901,92.83,93.81,93.9,92.219,93.69,91.19999999999999,92.16,93.51,92.97,93.24000000000001,200073
NASNet,NASNet_2861,bcfb8426a71e85edd953c43993f08bce63a6891a897cb25bd239ea9afe9476f2,92.21,92.03,91.83,91.336,91.83999999999999,92.63999999999999,91.65800000000002,93.9,94.24,91.935,200073
