space,identifier,input_sha256,target,draw_0,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,prediction,batch_seed
NASBench101,NASBench101_14297,8f493d849f0219d9b09a3e5357e2444e14cd0e330b13ca0ad4e0a01cc2f7efc9,89.78365659713745,88.452,89.587,83.72,76.104,84.33999999999999,80.257,89.261,77.195,84.03,52
NASBench101,NASBench101_248276,d852e79d140722b97b8d28f98d12370860f89b0465fd1adb93778589042184b1,91.71674847602844,86.874,89.58,90.77,88.357,87.089,87.652,89.05099999999999,81.864,88.00450000000001,124
NASBench101,NASBench101_373146,0212a63ced8284ffafc609942c794baa3195892da5f2fc782e9bf0e6dfda8f45,93.45953464508057,91.466,89.423,88.018,88.642,89.792,90.45400000000001,87.932,85.98100000000001,89.0325,144
NASBench101,NASBench101_256471,0911a068e3010752998d70bbefe17f602bfa416bb1685b9a962f4472d47b4b1f,91.75680875778198,86.37100000000001,85.87,88.41900000000001,87.142,87.663,88.35300000000001,86.951,84.471,87.0465,80
NASBench101,NASBench101_44384,d5586eb072c3636df6fe7c5451ad23da2a3e0e6927869878d046110a30baf554,92.58813858032227,90.531,86.05600000000001,90.84,88.202,85.292,88.039,85.34,86.355,87.197,147
NASBench101,NASBench101_122310,8ed92bbf2941992d86154391f3c48005d55f6dc76af70e620c11c12f7ec520e0,92.77844429016113,88.411,88.101,85.629,91.6,71.906,70.555,88.523,84.589,86.86500000000001,73
NASBench101,NASBench101_42980,4c2daa65f62c92f51c3bfa8262e9752ae26b92ac9479d5018cb160620a76c02f,88.05088400840759,89.587,86.531,85.078,85.435,73.959,85.443,71.26299999999999,86.953,85.439,43
NASBench101,NASBench101_213154,32967ea49310ad8f350e1d07cd2b9538f68bc9218f34b9e1b1d765d282294bfb,92.35777258872986,90.37800000000001,91.152,87.19099999999999,90.334,89.56899999999999,92.83699999999999,85.227,90.91900000000001,90.35600000000001,143
NASBench101,NASBench101_90042,e9b04f7f494fdf2654c34365fa30a614134d1f8e9b209819ba9af2b8a9e61191,92.83854365348816,89.11699999999999,89.21099999999998,92.866,90.052,88.965,91.62100000000001,92.034,90.07,90.061,167
NASBench101,NASBench101_356336,c250468657ed194a140704162d27584f5f34ee4193c94cee0a0e6a6dbdb33879,88.53164911270142,88.833,88.536,86.827,86.17599999999999,86.844,86.717,85.42500000000001,88.819,86.8355,66
NASBench101,NASBench101_64203,a1975d42062a295446268e7fba0b000e56ddabfcb805c9f0b9dd521e313cfc50,94.19070482254028,91.58500000000001,88.696,86.098,88.29,88.2,88.57300000000001,88.752,85.938,88.4315,142
NASBench101,NASBench101_68413,44313ace8a66bbf959a7e5e3606b22962ec3b5e49b00b87fc3ce9ea8c8f1737d,87.70031929016113,89.77499999999999,88.34400000000001,88.542,89.133,92.258,85.632,89.339,90.773,89.23599999999999,98
NASBench101,NASBench101_124016,b1a044ca691c30fb27db82002439128d17816b865c1f79add476996855a9d24a,92.61819124221802,88.743,88.62299999999999,89.197,86.54400000000001,88.89099999999999,87.119,92.806,82.11600000000001,88.68299999999999,91
NASBench101,NASBench101_173494,f7dc0c7dc41924a29b5ee8217726d338e50bb5242f4de440693fee2c1fcde9ff,91.32612347602844,90.03500000000001,84.667,85.998,89.76,86.53,87.932,83.055,89.41900000000001,87.231,72
NASBench101,NASBench101_39782,037d9a833b78e5b9e01dc4ffc658302f8391a150717e964204b9cc4729d6d2e1,86.64863705635071,79.146,85.214,73.247,82.786,80.351,89.08200000000001,85.496,84.47900000000001,83.63250000000001,48
NASBench101,NASBench101_55671,2eb8686cceb5a784c6f9d3f0b2dda233f735e306081b67f105d3563e15aa252e,90.73517918586731,90.506,88.825,87.01499999999999,84.017,94.112,87.411,90.03,93.36,89.42750000000001,136
NASBench101,NASBench101_262469,bc55c0026dc8fac6f4a64b8695596f933777e284db813a6d86026b093dce7d5f,92.96875,88.395,88.14500000000001,87.156,83.02799999999999,83.226,85.031,86.054,91.93199999999999,86.605,68
NASBench101,NASBench101_91530,0a5368dc0fd3261ea0d25effdc2891c6595db9ed8e67ba0a2eab57d559954801,92.17748641967773,84.491,84.38499999999999,88.18199999999999,90.253,86.56599999999999,85.672,90.94300000000001,91.226,87.374,159
NASBench101,NASBench101_10571,4ef15237307c8bda87527eee8f54398d89d7e203046949ddffbc01e0a7ad7f38,92.89863705635071,91.834,89.758,91.756,91.609,91.78200000000001,85.618,89.253,89.664,90.6835,166
NASBench101,NASBench101_98854,a203902b274ff627763fe5648a96f3df2490867c5d134d8fcb4719377756b49b,87.8004789352417,80.503,85.61,89.78999999999999,85.843,80.985,82.203,88.91,87.038,85.7265,43
NASBench101,NASBench101_305101,4ec16aac9fa847ff27867805ee47eaa5c6baf262e287411e8663fcf4b381e2ba,88.49158883094788,88.23700000000001,89.785,86.268,87.45400000000001,86.348,88.56899999999999,86.918,87.195,87.3245,62
NASBench101,NASBench101_66935,80e72bd02586814250b5eb912afc34e47b4500da7675afc2586c827877f34529,90.47476053237915,89.82,88.41300000000001,90.529,90.099,82.011,89.76100000000001,82.763,88.88400000000001,89.32250000000002,103
NASBench101,NASBench101_158222,729ed649e4b1e8ba08fb289bc91d38375aa1aabc5e23ff670e0b4c951608d7e3,92.578125,88.529,86.613,88.189,83.557,88.86200000000001,89.163,88.261,84.38900000000001,88.225,72
NASBench101,NASBench101_65456,94c714170c2d1831a7f5482710cf3ce7e5f95fb10cd983bcf92236a56144ad55,86.86898946762085,85.37800000000001,87.83099999999999,89.842,89.238,94.535,85.45299999999999,85.27699999999999,88.81,88.3205,85
NASBench101,NASBench101_268090,77173c3c300b860a742781bec0b191956a3017b0dc207c9d8ed1cd3b903ca3c2,91.32612347602844,89.62899999999999,89.764,90.161,91.346,88.322,89.124,83.868,88.549,89.3765,129
NASBench101,NASBench101_307510,d7e07cb24078bed30fbf509a4eff6ea0448a6b662bfd56d85aae480b6a4406f3,89.81370329856873,87.652,84.38499999999999,88.321,91.389,83.204,93.649,89.178,89.064,88.6925,81
NASBench101,NASBench101_270614,2a210d43c047a9bd56ff866d6b2e0f4179bd659423c577ba9f040ea8f26b5789,92.30769276618958,81.834,89.026,90.03399999999999,90.374,87.22099999999999,84.05900000000001,87.4,87.205,87.31049999999999,149
NASBench101,NASBench101_51825,7154ed19159ed998f51aa7e6e99d5b97e3e30e5caec9a5896abd6ac95d1b588a,90.22436141967773,85.18299999999999,85.007,92.05199999999999,88.245,85.349,90.71300000000001,88.53099999999999,90.07199999999999,88.388,121
NASBench101,NASBench101_352367,c481d2459466908a5d88dec4bff7f2b5760b4c8673897548e9968c3b70a6cf0f,93.11898946762085,86.449,86.342,86.702,88.437,86.593,88.32900000000001,87.693,85.974,86.64750000000001,145
NASBench101,NASBench101_44027,42cce23a7fe72313d88ec924d2b90ade65c0be1db58edb3efbe6447cf82c97b7,93.0588960647583,90.987,81.82499999999999,88.483,90.912,85.312,84.76100000000001,89.57700000000001,89.81299999999999,89.03,67
NASBench101,NASBench101_99719,021cc43efcfabe530e0ebc220a1cb6fd8a101ad0e1e2337f7d2190619a46bca1,91.50640964508057,88.279,88.32700000000001,88.979,87.618,88.232,85.798,86.327,81.893,87.925,63
NASBench101,NASBench101_68781,06e64c518b0b6b0cb078588635d52f0cc7b9fbaf872511d6179fe9d72089eebf,91.59655570983887,85.07,86.212,88.357,84.108,85.44200000000001,88.699,89.112,90.738,87.28450000000001,79
NASBench101,NASBench101_52448,0ba4f2866b1362957a0ceac0c5c7548345c50679f52889f3c754ccc715db7d25,93.51963400840759,89.073,88.919,87.748,85.783,88.05199999999999,86.075,87.441,90.43900000000001,87.9,131
NASBench101,NASBench101_187935,40654579366527bc63c1c7b7b2a6989eb07583e0054985c574b7c5f059d60af5,88.18109035491943,89.884,86.314,77.706,87.62100000000001,87.195,85.161,86.25299999999999,88.14500000000001,86.7545,59
NASBench101,NASBench101_70911,6e41357bc6d145124b866e901e964eb3e65882546a3cdc3080fc859b1ddc3c69,92.52804517745972,87.143,88.341,88.803,85.47,88.337,87.644,89.112,83.025,87.9905,82
NASBench101,NASBench101_285553,0c7085a80bd54d7ccb9045c76ef2669fa5622b089c1c91ccf12480c5ceca2a48,91.68669581413269,88.017,85.821,86.424,90.22399999999999,89.727,84.598,87.436,86.075,86.93,81
NASBench101,NASBench101_299763,27f812a11a1c1b3bd1ce9042f061a4fe504ef58841a4b891bd87f218e8aaeb21,92.07732081413269,86.43900000000001,81.828,86.67699999999999,88.54599999999999,87.80799999999999,86.0,89.64,89.132,87.24249999999999,84
NASBench101,NASBench101_393449,8e82de21f1f6371f0d01a0b23f719478a41968140b506d9134a81ecf60ba2a82,90.7151460647583,88.98400000000001,86.75200000000001,81.843,87.66199999999999,88.073,89.65299999999999,90.39099999999999,89.657,88.52850000000001,125
NASBench101,NASBench101_64309,5d13f454a7fc0630470a17619eb78ae23b090c1608c0772a189997915bff2132,89.32291865348816,87.083,82.63,85.679,85.677,84.72099999999999,75.076,86.13,89.69300000000001,85.678,53
NASBench101,NASBench101_215686,675cf38af517d266120c57144582cafcecd130ea6e2ef5901f78f6cbc29d170c,88.54166865348816,90.983,88.748,73.76599999999999,86.13300000000001,73.289,83.549,88.186,88.72999999999999,87.15950000000001,84
NASBench101,NASBench101_286158,e83c4cc902762e166740cb72516bc2ab392f6edda3f726aba57621eda4eeaaea,90.82531929016113,81.97900000000001,86.18299999999999,85.614,91.316,88.46000000000001,87.63999999999999,85.613,86.988,86.5855,90
NASBench101,NASBench101_70113,052709d0678ae3a33bce2bc4abfbadcd1fb8ec183df3dd6f854ffed31d1bb9f6,91.97716116905212,88.628,90.768,91.969,89.56099999999999,81.20400000000001,88.719,89.69300000000001,88.971,89.26599999999999,125
NASBench101,NASBench101_417813,7720e6aed4e9040d7bf144db51764bec9c1380ea89c896b926aee37309aa6c0e,91.02563858032227,81.95499999999998,89.142,87.248,88.43,88.313,86.31,90.256,90.109,88.3715,152
NASBench101,NASBench101_160884,ff5eb489025afbe5235313ab99a8d307c2d87dba237dae0ddb9e4cabed3f4ebc,90.59495329856873,85.81,86.632,84.574,87.003,87.63199999999999,86.33200000000001,84.446,80.47,86.071,78
NASBench101,NASBench101_205947,84bea23ef229cf59450fbcd20d45579f0c4bb58da8141e98badd2eb9ae44204b,93.63982081413269,86.578,92.339,87.56700000000001,86.233,90.886,91.643,88.43400000000001,89.25399999999999,88.844,116
NASBench101,NASBench101_379288,b862c1e6c0c0687dd3b30d863828fe181419f14afd6f50d0fd67e1f0b9d58f4c,88.74198794364929,86.197,84.5,85.613,89.53099999999999,87.521,89.855,84.44699999999999,88.31,86.85900000000001,94
NASBench101,NASBench101_409985,69fb1f4cc976a5e0f871c2b8cf93d6ef1cd87c92e982d6059672ace27d3c2127,46.18389308452606,87.395,86.53800000000001,89.582,88.233,88.363,86.749,89.063,89.393,88.298,83
NASBench101,NASBench101_232998,7f26e5339c0c4513429accb915618029d9ca289d02e5a819b2d6452ec8b78ef9,90.67507982254028,89.83800000000001,86.92,89.426,89.855,88.32300000000001,89.25399999999999,88.411,84.19800000000001,88.8325,100
NASBench101,NASBench101_93205,dd805c2b059a2a1225edddfd856c5587b9f99d44083bf17d4b4d2cc50b1f3ec7,91.23597741127014,84.172,86.131,89.42999999999999,90.095,73.243,72.898,83.626,78.928,83.899,55
NASBench101,NASBench101_81571,1e1cbc133b9e376792b7cb324f8649cccb5b93113b6bc31f5e65cdd69f1cbcfd,93.49960088729858,89.56200000000001,89.162,84.005,89.055,87.6,88.39,91.815,88.251,88.7225,146
NASBench101,NASBench101_417658,6e3bcbe132b9daa798dbb924180e03cf9cd30a412d75a7f64a96356e6a2c3dcd,91.93710088729858,88.61000000000001,84.437,92.088,90.137,89.84,86.01,87.121,88.87,88.74000000000001,78
NASBench101,NASBench101_95161,7638bf39d061b49163280b21b2f1595a687e92f9ab39698f5aebe9c2450efb11,90.11418223381042,91.5,89.33500000000001,87.827,81.601,91.64500000000001,81.34,89.53099999999999,88.119,88.727,96
NASBench101,NASBench101_230162,b8c7665f059921a40ba6925d36f83e43223ce8fa09e4342ca08c55c61244ab27,93.16906929016113,84.634,90.721,85.61,88.56299999999999,87.395,85.496,88.397,85.594,86.5025,55
NASBench101,NASBench101_288400,1b83f8d7cc2838a61d440a73f4500d841e7c32636747b1397c7991d9c947981c,92.44791865348816,93.568,89.414,87.924,85.67500000000001,88.72999999999999,89.85799999999999,81.232,90.49099999999999,89.072,149
NASBench101,NASBench101_314518,44fa492171650c2d21c9c5e74e85dd66ff7d6b55e7efb20c0215dfc8665eedc4,93.68990659713745,84.452,87.499,88.632,89.88300000000001,87.01499999999999,90.85499999999999,89.036,83.839,88.0655,119
