space,identifier,input_sha256,target,draw_0,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,prediction,batch_seed
ENAS,ENAS_2707,0d50e8311e054d3ecae5194de5afadd96905571d9d931e68c4aa2ada6a298669,90.8,93.99,92.49700000000001,92.78,92.57999999999998,93.4,93.68,93.78,93.85,93.54,100100
ENAS,ENAS_2269,6e3ba895cc42127d6daa7d27780c196ee5d926959721753814edec8f71bb55f8,91.02,92.75,94.06,91.1,92.59,93.91,93.19000000000001,94.42,93.82999999999998,93.50999999999999,100093
ENAS,ENAS_1603,c6ae021da789f363b1c419193055670bcfb530f38665888d6794be6dd29ed438,92.79,93.3,93.752,93.43,92.88,94.685,91.41999999999999,93.4,93.88999999999999,93.415,100167
ENAS,ENAS_2893,812fb29ed1f38244ca73b5e1d5e8cd6392fbef5bbf08917b80fc75741aefa25e,94.3,94.354,93.66,92.28999999999999,92.91,93.62,93.48,92.10000000000001,94.59,93.55000000000001,100101
ENAS,ENAS_1152,23fba3ba3647f45434b2372fdbbb1ceeab6b1b5b5ccb1cf784af9da6d7532cc6,94.17,91.94000000000001,93.88999999999999,94.19,93.5,92.57999999999998,90.85000000000001,92.30000000000001,93.10000000000001,92.84,100119
ENAS,ENAS_3742,05c04c1a196d0a6d29423c6952c9317b848e14f141a4af21dbf9816923697983,94.22,92.06,90.74,94.06,92.06,91.92999999999999,94.42,92.6,93.0,92.33,100084
ENAS,ENAS_3576,825f135f4f555f04418e65bdee828640febc55003849494f43b2f5c89e8247f5,93.2,92.158,93.80000000000001,90.98,93.74000000000001,93.35000000000001,92.393,93.10000000000001,92.18,92.7465,100122
ENAS,ENAS_404,f50c4c0cde37c868d19382e04424079c6079a80222ea4ae857f9d5ea1d31f6e1,93.13,93.58000000000001,93.29,93.19000000000001,91.47999999999999,93.53999999999999,92.14,93.67000000000002,93.05,93.24000000000001,100161
ENAS,ENAS_2274,901e00c107b8bbcdc6b5eb40f648933072ab2d05d049d3ae4ce571fafe67c162,92.86,76.27,89.202,91.95,88.91,83.592,91.08000000000001,81.62,71.59,86.251,100046
ENAS,ENAS_2558,2d9dcb0809cddbd232b1483334db1b9d5f032617558e85ef8caccc2cae9c8006,93.03,92.82,94.0,92.95,93.28,93.14,93.57,92.098,94.267,93.21000000000001,100085
ENAS,ENAS_492,5c5454329ed68cfb16f142ea279807d31b9f693b2db00197e6d041dd25310006,92.66,92.38,92.15,92.4,93.55000000000001,92.0,92.84,92.77,93.29,92.58500000000001,100120
ENAS,ENAS_3498,179e11e1ba74a42fab45d626564ea46b67c8ef8e15c92111f1b0c98e57866a8d,93.18,92.59,93.56,93.5,92.0,90.24,92.83,92.86,93.42,92.845,100102
ENAS,ENAS_3189,4fb1152d0122c787b13c4fe6322b1cdb2640216ac7638086cdc42f0d63d8cfac,94.21,94.67,92.22,92.46000000000001,92.09899999999999,93.05,92.88,90.74,92.11,92.34,100163
ENAS,ENAS_1442,67dbdafd68e1cca58c8268b82989e23a4cb624b57f4e2b715bc87ca5927b6bc7,93.37,91.94000000000001,93.46000000000001,92.63999999999999,92.639,93.08,92.89,93.5,92.62,92.76499999999999,100111
ENAS,ENAS_4846,e17f9bb1b2e5309ad47c80853d68c84f44cd85b1a20bb6c6037299eff3a49bb0,92.12,81.86099999999999,75.138,84.55,90.97200000000001,81.866,92.75,0.0,84.351,83.10849999999999,100045
ENAS,ENAS_1393,90f55fd3a75d443fdb94ebcf5b6211c93e5eb3f3864b5f79f4fcfd3f07aa0276,93.06,93.792,92.798,91.02000000000001,92.75,93.81,92.24000000000001,92.59299999999999,94.22,92.774,100129
ENAS,ENAS_878,5ce00ec7e7ba68a7361ff6e0fcc14f8bcc59cf8d547c0e041ccf0bc788476906,91.69,93.46000000000001,91.46000000000001,91.64999999999999,92.78,93.08,93.01,86.18,93.099,92.89500000000001,100161
ENAS,ENAS_3877,5995d5b583bf82265d65f2efc5bbbafa9528a9ec4a5f59f9225582abd68b6623,93.54,92.56,93.08,93.53,92.57999999999998,92.69999999999999,94.08,93.9,90.98,92.88999999999999,100116
ENAS,ENAS_1950,e75b589c74b4f94ec0d90684fbdfd938241ee5f48a678e55edd2b79b6366e084,92.13,90.77,90.82000000000001,93.93,92.89999999999999,93.3,92.89999999999999,91.98,94.14,92.89999999999999,100165
ENAS,ENAS_306,68c9837443bceab2c90f85c3fc853a186197926512c6485e9b79f332a7742bcd,93.84,93.24,93.78999999999999,93.9,93.58000000000001,90.52,94.97999999999999,94.17999999999999,92.46000000000001,93.685,100137
ENAS,ENAS_1206,bc1a3285ab7aae78779b0d7270a81ffc417123d39d89fb5a855a156d1131e31e,93.24,91.85000000000001,92.35799999999999,93.75,92.86,93.01,91.67,93.59,93.34,92.935,100163
ENAS,ENAS_947,91fa16fa72f81fdecd55740ad698002cb7a7d03d58fc084573498d837a4bfb3a,92.48,93.10000000000001,72.69800000000001,92.30000000000001,92.78,91.19999999999999,87.8,89.534,91.507,91.3535,100067
ENAS,ENAS_3351,3ab55971ec5263be561d7a1a05be9aaf2f0ec8f911f9a6150e071543528f2329,93.5,91.78,92.72999999999999,93.91,93.80000000000001,90.1,91.632,91.98,91.38,91.88,100098
ENAS,ENAS_4179,3b721899b276d0a93637de29a162abd2e49593f0853a8bdc1bf1937fddd7e0c9,92.29,92.01,93.5,88.512,90.99000000000001,92.75800000000001,81.91000000000001,90.22,91.44999999999999,91.22,100069
ENAS,ENAS_2802,607b2a2ec80329992b22a450c30caa69b0e3e2356be92512dd4941e9743e5759,92.99,93.19200000000001,92.23,91.506,91.8,93.21,93.14999999999999,93.22,91.92,92.69,100107
ENAS,ENAS_3346,8dbdb39905c808e109839c9bf835e5f0028258a40cf08fa985cd4524c85feca5,93.56,91.6,92.43,93.19000000000001,94.434,93.38,92.59,93.64000000000001,92.91600000000001,93.05300000000001,100115
ENAS,ENAS_3587,f7303219bec16ddc8fbed6f128100af3b90d16bb576da68a3e63844f8f702fc3,94.67,93.17,93.82,93.19000000000001,93.28,91.89999999999999,94.9,92.43,93.41,93.23500000000001,100151
ENAS,ENAS_2369,3aff6a2f5b81113e2b1101c9f74093b1d13b6467dfebe89bb48d4ffec5e2f309,93.94,92.57999999999998,93.46000000000001,92.75999999999999,91.88000000000001,93.72,92.95,91.693,94.07,92.85499999999999,100079
ENAS,ENAS_2057,b5e0ad76478bce7d36283af741ce6e70f0da574f01f13e3db2afc024ef3a8591,93.26,93.2,93.21,93.9,92.47,93.28,92.92,91.69,93.53999999999999,93.205,100148
ENAS,ENAS_4281,fa5537830befe2d112aa1f2526892b5369116f90ac146bc8b185df7b4d29c666,91.62,94.2,91.34,91.30000000000001,93.08,93.2,90.67999999999999,93.00800000000001,90.25,92.174,100128
ENAS,ENAS_682,17f1a963cbb956f990ee2578c2f7a582f795b0da8288a825a6eaa904c6ccaa97,92.84,83.184,0.0,70.188,90.63499999999999,79.781,88.895,89.52,76.856,81.4825,100050
ENAS,ENAS_1942,4c84a8eae43138ea5b96f1892af8b77e35aecec1bd5b8bd5d8f83d8bbee720e6,92.18,94.66,91.61,91.86999999999999,91.0,93.38,91.1,91.5,93.4,91.74,100150
ENAS,ENAS_2754,cfd64910aebca1068b8d8bd399f2cbdc4dca2e7f505059593eafb677ed322be8,89.94,88.63300000000001,90.94200000000001,92.77900000000001,83.224,70.462,75.911,86.755,89.1,87.694,100050
ENAS,ENAS_297,21dbf3d8605b1d7d16b6dd871c191b13c45e8217a20e6209819825a0121239a9,94.27,91.38999999999999,91.61,92.75,93.9,93.11,93.57,93.91999999999999,94.39999999999999,93.34,100132
ENAS,ENAS_1053,293992d29dab6d51785e404026fab24f2706a1d775b2119b5c5d9fea098a2745,92.55,93.08999999999999,93.298,94.77000000000001,93.16000000000001,92.69999999999999,93.16000000000001,92.28,93.27,93.16000000000001,100100
ENAS,ENAS_3949,265b030d9eea15082608b8663a90fabfed8f6296e1addad679494911bbf6eeef,90.26,93.25,93.33,93.68,92.89999999999999,94.00999999999999,91.02000000000001,93.2,93.65,93.28999999999999,100129
ENAS,ENAS_2812,9836b00bc4f4d174f8d21014dbe1f132243bbb648bf9b67a4a6b8cacdce7a71c,92.12,91.5,90.07,94.535,91.66,93.356,93.94,93.19000000000001,93.29,93.24000000000001,100166
ENAS,ENAS_2198,582277d92f1bf6733ce6f0bfcbee7b9460cccadc890c01f88376cab81ef3c1b3,94.48,93.58000000000001,92.66999999999999,93.75999999999999,90.7,92.66999999999999,93.14999999999999,94.64,93.05999999999999,93.10499999999999,100114
ENAS,ENAS_2562,b011e15d65b9bdd6139c8f103ba555784a3d029ab8a7c16439cb5426a92fb879,94.03,92.66,92.39800000000001,93.26,92.18,93.43,92.8,94.2,92.09,92.72999999999999,100082
ENAS,ENAS_1824,60a61f4f2ab9b49890a48c9a21fae769559238f7f5007012d5ebf13c393f92cd,92.96,94.69,92.05,93.45,93.78999999999999,91.53999999999999,92.49000000000001,92.10000000000001,92.75,92.62,100109
ENAS,ENAS_2132,12cfb8b57945efd64fdf60dcef3e2c0fa103c28783ada2c454434c93b73feeac,93.07,92.52000000000001,94.59,92.6,91.67,92.75,93.3,93.25,93.4,93.0,100098
ENAS,ENAS_1832,58d4aca777dd4fb4f7eb8250951ac0e6c1f515a9163760c071560d32649cc19a,92.91,94.09,92.57,94.12,92.82,93.751,93.17999999999999,92.62,92.53999999999999,93.0,100091
ENAS,ENAS_1425,f0f830807f87a7d6d8dbcb6f189abd18bed2b4bc523a5b57e6f1bdde1720ba09,94.32,93.91,92.03699999999999,93.56,93.47,91.37,91.92,92.27000000000001,93.5,92.87,100091
ENAS,ENAS_3062,b8f3c748692f2127abf71e1c00f4793438c8bb51eb6cc7d0171a07b6fd8b61a5,93.5,92.13,93.39600000000002,93.772,93.07000000000001,91.816,92.69999999999999,93.14999999999999,94.32000000000001,93.11,100068
ENAS,ENAS_939,b91d39a1844583274e4cca195d98cb52c9c772737116c2343d8bae3af8cf7c7b,93.56,90.51,92.22,93.395,91.99,94.9,93.26,90.36,94.3,92.74000000000001,100138
ENAS,ENAS_864,e26031d09e95cdf7181a9a4c70ecc6e941789d58be6b5e9887940eea291687c3,92.85,93.16000000000001,92.60999999999999,93.53999999999999,91.02000000000001,94.26,91.99,91.89,91.25999999999999,92.29999999999998,100159
ENAS,ENAS_845,82b6f2571384eb0005c26a6ae1f49a1dcde341d57cecd729abe9ae92db416817,92.22,88.52000000000001,86.032,9.2485,84.91,84.162,93.64599999999999,82.29799999999999,84.514,84.71199999999999,100048
ENAS,ENAS_1335,905bdb703992e6155a4e614bada750025ec6b83ed69970f757c4523d44c58151,92.62,91.97,92.10000000000001,92.60999999999999,93.69999999999999,92.46000000000001,93.80000000000001,94.1,92.95,92.78,100076
ENAS,ENAS_189,8605490441f857fa5da8d78e9aed4d00a30d7873ed5e6065f8b15865a2d4ac69,93.06,93.64000000000001,93.78,94.21,93.05999999999999,93.9,94.17999999999999,91.93799999999999,93.10000000000001,93.71000000000001,100143
ENAS,ENAS_2485,77baef4a7eafd975e50e694d6ed91c483ce226ca38bf20c7ce7c303cbc18e46b,92.61,94.52799999999999,91.94000000000001,89.827,94.41000000000001,88.91999999999999,91.52,91.804,93.61000000000001,91.87200000000001,100062
ENAS,ENAS_2930,b47536bfbab0e1461b536f8461a2ab58c14f7d740c5aecd1fc172209a12ea9ba,90.03,94.07,93.14,92.11,92.05,93.41,93.26,93.13000000000001,93.84,93.2,100166
ENAS,ENAS_4787,be19f29e44824543d2fc7a280f4854a3ca0cc721c48089475cc75b1b905e4b10,92.77,87.18199999999999,75.943,85.251,92.29799999999999,85.129,90.388,91.09400000000001,83.187,86.2165,100063
ENAS,ENAS_1770,338e7d8663dfd790191241bb9196f13e9bfa8e4c63d38093969951db3d43a634,94.67,93.53,93.63,94.14,91.03,94.13,93.3,92.57999999999998,92.66999999999999,93.41499999999999,100105
ENAS,ENAS_2794,fdc8cdf40277f9db63edd14da3ef6b83c38ff8418065642d853890c3af5b2256,93.74,93.102,90.60000000000001,94.26,93.899,92.75999999999999,93.52000000000001,92.84,93.36,93.231,100108
ENAS,ENAS_3871,07a14220ad620935c3e8374da3b7807102688e3590598d26b6d3e0fbb58bfdc3,92.51,93.02,92.16,94.14,92.78,93.26,91.38999999999999,92.69999999999999,93.08999999999999,92.9,100162
ENAS,ENAS_4378,404415a4e145c9b827336128b98b430516a3815f16686a745ae0f958171fda1e,93.51,94.00999999999999,92.82,94.66,92.82,93.17,91.83999999999999,92.72,91.97,92.82,100084
ENAS,ENAS_563,1d928a3c3966bebd02c1101215d51e3f81fb632ad4c4afb551c9d433e9bebd76,93.23,84.114,93.61599999999999,79.726,88.61000000000001,93.245,86.32999999999998,77.086,76.76,85.222,100058
ENAS,ENAS_4894,db4217c826268b16dde93dda1d01fd825eb61e3f110d1d220b57d3503f88e059,89.35,92.72,93.39,93.85,92.91,94.06,93.10000000000001,90.66000000000001,93.94,93.245,100139
ENAS,ENAS_3717,c90189f3d84fa89766ccad0e7935c1a511a778be23782db451cddf65a4b2f3a4,94.02,93.0,94.07,92.35,91.32999999999998,92.42000000000002,93.37,91.62,93.56,92.71000000000001,100148
ENAS,ENAS_83,cb1b9752237cf6334951521843e0cf6fd6d89a3d208ac2c7cbe34051356b3b7a,93.02,91.03999999999999,92.26,93.88,92.52000000000001,93.436,93.57,93.44,92.06,92.97800000000001,100080
ENAS,ENAS_3144,40e082de70b32f9687a180f4b18f8824de1bb7af33cf919f004613b0427c063a,91.2,83.38,86.33200000000001,94.902,92.204,88.5,89.16,87.78,77.298,88.14,100056
ENAS,ENAS_3291,9396ced33e531596dd204cc55c54f01a0bb10d5978dc439db58c80d90b893594,92.23,70.152,89.73599999999999,80.97,77.111,83.94,85.343,89.792,87.842,84.64150000000001,100042
ENAS,ENAS_1402,e7f5a40301d0213b8d01f113793bbec540b74c200359f3462d6d661b6a6d289d,94.51,94.36,92.19300000000001,93.88999999999999,93.55000000000001,92.39000000000001,93.85999999999999,92.60999999999999,91.38999999999999,93.08,100148
ENAS,ENAS_2352,44520c6bf6f4cce06db15e744459a7a3d91e72b1b6916eca6068a4b545e43838,92.66,91.796,85.19999999999999,92.12,90.719,93.02099999999999,93.772,86.142,88.505,91.2575,100054
ENAS,ENAS_293,2c39f64f2a5579ae11d7a7fd2f8259351a32aacf79ac04d1a06156fe5ed6ade6,92.7,91.56,91.1,92.81,92.63999999999999,92.75,90.27,92.10000000000001,91.64,91.87,100107
ENAS,ENAS_4900,67be3f56135347d0925d28d29d31a993dbb51552a1b71ef49aa201d18e11cb02,2.3100000000000023,92.22,91.89,93.4,90.79,93.97999999999999,92.35,92.5,91.89999999999999,92.285,100103
ENAS,ENAS_827,6e0796278ffdf7903f0790524eb4ba417842c9d429cec11a66a4d767451e51d3,93.56,94.67,94.0,93.05,93.05999999999999,90.60000000000001,94.208,93.07000000000001,93.2,93.135,100159
ENAS,ENAS_1552,eccd4645ab11bfa734e51abc502c8351679f5ed3a59b9f8e18f3dd0dd7d1f6af,92.53,93.17,93.75999999999999,92.66,92.92,93.84,94.3,93.88999999999999,91.6,93.465,100110
ENAS,ENAS_1390,836010c661b49290e3002cf36e495bbaa69ccf1fcd1604d0806ade54fd8ff185,91.8,90.38600000000001,82.539,88.81,90.18299999999999,90.83,87.17,91.52,91.18,90.28450000000001,100063
ENAS,ENAS_616,775e737eca4c72cabf307f9a02ec12cd72666351e49cc393723ca89063f2ea21,92.91,91.61,93.02,92.35,93.96000000000001,92.49000000000001,92.63,91.06,91.89999999999999,92.42,100145
ENAS,ENAS_2135,e9d358add9507606237e4d363300c742834819d33e9769266a760149a3b2f89f,92.94,92.14,94.76,91.27000000000001,92.0,94.06,93.51,94.08,93.56,93.535,100141
ENAS,ENAS_3247,20488d16e04bafae57a6ef50b677a19039ebe559a6b2c66257f7eb8c44ec46a7,93.61,93.08999999999999,93.99,92.68,93.66,93.91999999999999,93.51,91.17000000000002,93.01,93.3,100114
ENAS,ENAS_4160,a1dc898b71f9af816324d2a689fc7fc677806282c324b92c80c75701b34d87e9,91.19,93.66,92.78,92.46000000000001,92.22,91.46000000000001,94.704,91.5,92.78,92.62,100066
ENAS,ENAS_3891,ce89a7761af31f9fa7f35226edc6fe31582b29b66d931038d2af13e32a95ec5b,92.57,91.8,94.991,92.10000000000001,90.98,91.93799999999999,92.09,93.17999999999999,92.057,92.0735,100086
ENAS,ENAS_1838,ed35edbcd018a65a63fbe7f39f0d3df1cd108766202045b7119d7ac15127dfeb,93.05,92.84,91.89999999999999,92.47999999999999,94.1,94.78999999999999,92.84,93.17,92.92999999999999,92.88499999999999,100159
ENAS,ENAS_1868,768ad2fcab2ad6791f0afb3e7960b0bffbdee6f11817cf6b3a885d472b3728d0,92.62,94.07,93.39,92.5,88.69,92.47999999999999,91.86,92.74,92.8,92.62,100159
ENAS,ENAS_3101,94bfc42f5427e9516022444ace603a5ecb396532bdec35b5bdeb586efbecd2b4,92.39,93.85999999999999,92.26,93.591,92.47,94.21,93.82,91.44,92.60999999999999,93.10049999999998,100113
ENAS,ENAS_2520,e444e49f5e56dce49572ff002c9c1632348f628dab9aa2ae970508370b66a171,93.55,93.53,93.28,93.78999999999999,91.92,91.75,91.97,93.14999999999999,92.5,92.82499999999999,100076
ENAS,ENAS_894,fb7ca8d6a21045fe0c4c794eaff9f9b886583ddd73ec469dc8252731448b7813,94.13,91.77,90.54,93.56,92.5,93.88,91.47,93.67000000000002,92.89999999999999,92.69999999999999,100158
ENAS,ENAS_3641,4c5905266acd94dc06e6d42e1b08f2f89681f90467de18945d70ae33cbe6b570,93.17,94.13,91.92,93.5,92.82,92.33000000000001,93.2,94.07,94.14,93.35,100092
ENAS,ENAS_2023,066632729f0cd43c779faeb06705707c058f2eb743a273efdf4e457058ec2e7c,93.16,92.25,93.43400000000001,93.691,92.94,93.55000000000001,93.27,92.5,93.57,93.352,100110
ENAS,ENAS_2382,6707389c5741c3b089e53343e9ab92516c8b1b241e7211a474be10874e15e925,93.25,91.4,92.84,91.92,93.99,92.89999999999999,93.99,92.66999999999999,92.25,92.755,100155
ENAS,ENAS_804,d7130867d530e32356e21e2eabbb06d2eff8636deb01ce48cb2faaea89bce33e,94.29,93.87,92.69999999999999,91.69,92.69,91.88000000000001,92.26,93.74000000000001,93.78,92.695,100109
ENAS,ENAS_1771,ad3fe61a9135c088460e2c7a4ebd120bef92b34cd0ba2c0bdf3cbf46e9171b1c,93.47,92.60999999999999,92.46000000000001,92.47,91.35999999999999,94.63,92.78999999999999,93.62,92.94,92.69999999999999,100142
ENAS,ENAS_3471,f525bce3f737aba8321987d37a67adfb5b010d8c79e47a8297fc6dacdfc81297,94.08,94.191,93.10000000000001,92.69999999999999,91.67999999999999,91.536,90.34,94.19,94.2,92.9,100154
ENAS,ENAS_1156,fd617ed47c38b26842e5c9ede1824f1a632725eee00b43ddf02417c9411b0b45,92.62,92.30000000000001,92.36000000000001,90.39500000000001,91.88000000000001,92.62,91.59,94.14,93.08,92.33000000000001,100090
ENAS,ENAS_487,8ff1290ed4cd6c2399b899597e8ca387f6cf3903dab9a35ccef08ac03c7de6b1,93.41,93.39,92.28999999999999,93.84,92.69999999999999,90.21000000000001,92.37,92.42000000000002,92.46000000000001,92.44000000000001,100098
ENAS,ENAS_572,d2109acf26d8a52a7629019e93479fcf4176ce78485c896f6ad3928ac7213f22,93.58,92.18,92.28,94.3,92.37,90.54,94.07,92.74,92.21000000000001,92.325,100122
ENAS,ENAS_1645,82ee38ee9d4d621ab410242eef7f4c60fd1601acd720b391f63e1e1657c5b9b7,93.29,92.5,90.9,92.69,93.61000000000001,94.3,91.66,91.43900000000001,94.3,92.595,100101
ENAS,ENAS_4634,2af6c24ef633cff7ece21fec368514ae786f2756b4590479ea204834447493aa,92.54,93.51,92.85,93.56,93.17999999999999,92.63999999999999,92.30000000000001,93.46000000000001,93.67000000000002,93.32,100122
ENAS,ENAS_3792,bd3d4e6d7a2cb7aa15c8c2c597e6c5ef5edba112608fd311ab64313b4de4efba,93.96,91.82000000000001,94.21,92.5,91.53999999999999,94.36,93.9,93.62,91.56,93.06,100154
ENAS,ENAS_2136,42d80bfa76d04a2d69aae32beadd33d36bfe6094badf3a7120c48bdfbf108e5c,93.85,93.4,94.42999999999999,91.438,93.4,93.78999999999999,93.792,93.66,93.19000000000001,93.53,100081
ENAS,ENAS_1915,0abd324cfde0e7a140a2354c76d311e56c1fdd46fdf1e5de8736cae0bac633d8,93.14,93.19000000000001,93.17,91.82000000000001,94.99000000000001,93.27,93.22,93.9,93.21,93.215,100140
ENAS,ENAS_4929,f272b23c880a0fa6ede56a13c7000b15520a9899ce27fbc404d6655996b32130,94.02,90.18,93.36,93.52000000000001,92.63999999999999,94.02,93.59,92.10000000000001,93.14,93.25,100122
ENAS,ENAS_1271,433e2bd10c77dcfe0a9fce51668e8eb7303e5d46250124d4940471e5f90572a7,91.5,92.42000000000002,89.60000000000001,93.26,87.60999999999999,92.34,91.214,87.41,93.75999999999999,91.777,100063
ENAS,ENAS_501,ee80f365b7b6d55c3a4508fe59e4f04de3c973295e32587e985a44071a87ab77,93.64,93.08,93.3,93.11,93.67000000000002,93.58000000000001,90.72,91.13,93.2,93.155,100084
ENAS,ENAS_4303,cdf93ccfb968aa35c24aeaa8f7d8ccf649108f0c0ef533cc7bc97425bad5a812,93.96,91.07,93.04,91.0,94.35000000000001,94.2,93.64000000000001,91.6,92.14,92.59,100153
ENAS,ENAS_4693,efda4dfa4c4fd7bef5ef8b1c7d26078c0579d5e317d04557ae998dc2b75315e9,92.49,89.52,88.622,92.8,89.81700000000001,93.538,89.542,89.617,89.91799999999999,89.71700000000001,100065
ENAS,ENAS_247,486c2b774f6850b780c2c2d520c3be72e8936c7bfb4a40e3b3e414d260378945,93.62,93.56,93.635,93.91999999999999,92.53999999999999,93.56,93.69,90.60000000000001,94.29,93.5975,100092
ENAS,ENAS_2118,7478f6f9cf3987800576062f0fa51c481830066899ba5837a41f4c93df969e61,92.27,91.1,91.14000000000001,93.5,93.37,93.02,92.44,92.52000000000001,93.78999999999999,92.77000000000001,100120
ENAS,ENAS_1207,052efbec27e28559ad8daab9963e734392e7a8b9d16f6c250492bcb02dfb50e9,92.09,93.535,92.03,92.53,92.63999999999999,92.87,94.3,92.21000000000001,91.53,92.585,100077
